seed,method,cycle,training_vms,feedback_vms_remaining,accuracy_pct,precision_pct,recall_pct,f1_pct,mean_confidence_pct
777,random,1,699,271,97.53086419753086,97.9381443298969,95.95959595959596,96.93877551020408,93.23593964334705
777,random,2,719,251,97.11934156378601,97.91666666666666,94.94949494949495,96.41025641025641,93.27434842249657
777,random,3,739,231,97.11934156378601,97.91666666666666,94.94949494949495,96.41025641025641,93.37174211248285
777,random,4,759,211,97.11934156378601,97.91666666666666,94.94949494949495,96.41025641025641,93.2647462277092
777,random,5,779,191,96.70781893004116,97.89473684210527,93.93939393939394,95.87628865979381,93.3525377229081
1000,confidence,0,679,291,96.70781893004116,97.89473684210527,93.93939393939394,95.87628865979381,94.33333333333334
1000,confidence,1,699,271,97.94238683127571,100.0,94.94949494949495,97.40932642487047,93.6954732510288
1000,confidence,2,719,251,98.35390946502058,100.0,95.95959595959596,97.9381443298969,93.98765432098764
1000,confidence,3,739,231,97.94238683127571,100.0,94.94949494949495,97.40932642487047,94.27709190672154
1000,confidence,4,759,211,97.94238683127571,100.0,94.94949494949495,97.40932642487047,94.45679012345678
1000,confidence,5,779,191,97.53086419753086,100.0,93.93939393939394,96.875,94.61865569272977
1000,random,0,679,291,96.70781893004116,97.89473684210527,93.93939393939394,95.87628865979381,94.33333333333334
1000,random,1,699,271,96.70781893004116,97.89473684210527,93.93939393939394,95.87628865979381,94.31001371742113
1000,random,2,719,251,96.70781893004116,97.89473684210527,93.93939393939394,95.87628865979381,94.27023319615911
1000,random,3,739,231,96.29629629629629,96.875,93.93939393939394,95.38461538461539,94.15363511659808
1000,random,4,759,211,97.11934156378601,96.93877551020408,95.95959595959596,96.44670050761421,94.1358024691358
1000,random,5,779,191,97.53086419753086,97.9381443298969,95.95959595959596,96.93877551020408,94.04252400548697
2024,confidence,0,679,291,98.76543209876543,98.0,98.98989898989899,98.49246231155779,94.05624142661179
2024,confidence,1,699,271,99.1769547325103,98.98989898989899,98.98989898989899,98.98989898989899,94.71056241426614
2024,confidence,2,719,251,98.76543209876543,98.9795918367347,97.97979797979798,98.47715736040608,94.94787379972564
2024,confidence,3,739,231,99.1769547325103,98.98989898989899,98.98989898989899,98.98989898989899,95.38271604938274
2024,confidence,4,759,211,98.76543209876543,98.9795918367347,97.97979797979798,98.47715736040608,95.45541838134432
2024,confidence,5,779,191,99.1769547325103,98.98989898989899,98.98989898989899,98.98989898989899,95.55006858710563
2024,random,0,679,291,98.76543209876543,98.0,98.98989898989899,98.49246231155779,94.05624142661179
2024,random,1,699,271,98.35390946502058,97.97979797979798,97.97979797979798,97.97979797979798,94.35116598079563
2024,random,2,719,251,98.76543209876543,98.0,98.98989898989899,98.49246231155779,94.46913580246914
2024,random,3,739,231,98.35390946502058,98.96907216494846,96.96969696969697,97.95918367346938,94.42112482853223
2024,random,4,759,211,97.53086419753086,98.94736842105263,94.94949494949495,96.90721649484536,94.43209876543209
2024,random,5,779,191,97.94238683127571,97.95918367346938,96.96969696969697,97.46192893401016,94.47050754458162
